tt_label,session_number,speaker2,task,ipu2_start_time,ipu2_end_time,overlapped_transition
H,9,A,14,1172.5595,1176.6634,False
H,9,A,14,1172.6455,1172.7682,False
H,9,A,14,1177.3099,1177.6944,False
H,9,A,14,1179.0034,1179.9434,False
H,9,A,14,1180.0534,1180.6375,False
H,9,A,14,1181.3517,1181.7383,False
H,9,A,14,1181.8598,1185.9323,False
H,9,A,14,1186.0757,1186.3834,False
H,9,A,14,1186.1034,1188.1124,False
H,9,A,14,1188.4709,1188.7915,False
H,9,A,14,1188.7634,1190.2745,False
H,10,A,1,2.8659,3.3117,False
H,10,A,1,5.2807,5.6734,False
H,10,A,1,6.7005,9.1405,False
H,10,A,1,9.7513,12.7412,False
H,10,A,1,13.9987,14.5535,False
H,10,A,1,15.4762,17.0662,False
H,10,A,1,18.3778,19.0234,False
H,10,A,1,21.9928,24.7686,False
H,10,A,1,24.875,25.26,False
H,10,A,1,26.91,27.6943,False
H,10,A,1,29.46,31.3049,False
H,10,A,1,33.5318,35.5132,False
H,10,A,1,36.3295,39.893,False
H,10,A,1,36.691,36.9326,False
H,10,A,1,40.0658,42.4155,False
H,10,A,1,42.8536,43.1499,False
H,10,A,1,43.0926,43.7802,False
H,10,A,1,43.8678,46.3012,False
H,10,A,1,46.8817,48.2596,False
H,10,A,1,48.4226,49.4624,False
H,10,A,1,50.1743,52.8349,False
H,10,A,1,52.4996,54.8099,False
H,10,A,1,56.0915,56.7718,False
H,10,A,1,57.5502,58.303,False
H,10,A,1,58.2258,59.7719,False
H,10,A,1,60.5733,61.6242,False
H,10,A,1,61.7794,62.0889,False
H,10,A,1,62.1774,64.4969,False
H,10,A,1,64.7585,65.5767,False
H,10,A,1,66.3185,67.0585,False
H,10,A,1,67.5524,70.1089,False
H,10,A,1,70.7576,72.8007,False
H,10,A,1,73.0712,73.4879,False
H,10,A,1,74.1163,75.7805,False
H,10,A,1,76.9885,78.6055,False
H,10,A,1,79.9306,80.4037,False
H,10,A,1,80.4806,81.013,False
H,10,A,1,81.4348,83.8635,False
H,10,A,1,83.9666,84.2445,False
H,10,A,1,84.0241,84.3361,False
H,10,A,1,84.4027,85.2656,False
H,10,A,1,85.8094,86.2696,False
H,10,A,1,86.1906,89.477,False
H,10,A,1,89.6417,90.8289,False
H,10,A,1,91.8738,93.1351,False
H,10,A,1,93.1443,95.5548,False
H,10,A,1,95.8747,99.0867,False
H,10,A,1,98.0505,98.447,False
H,10,A,1,99.2398,99.4362,False
H,10,A,1,99.6781,100.9265,False
H,10,A,1,101.2559,102.4692,False
H,10,A,1,102.5371,103.1401,False
H,10,A,1,102.8693,104.42,False
H,10,A,1,104.541,105.0073,False
H,10,A,1,105.1266,106.0447,False
H,10,A,1,106.0607,107.012,False
H,10,A,1,107.3434,109.0708,False
H,10,A,1,109.1366,109.5591,False
H,10,A,1,110.4707,114.2526,False
H,10,A,1,116.0569,117.3401,False
H,10,A,1,118.051,118.4577,False
H,10,A,1,118.6802,119.9471,False
H,10,A,1,120.8112,122.8607,False
H,10,A,1,123.3638,124.3424,False
H,10,A,1,124.8508,126.9355,False
H,10,A,1,130.764,132.0115,False
H,10,A,1,131.713,132.0671,False
H,10,A,1,132.4831,133.1795,False
H,10,A,1,133.3565,135.9096,False
H,10,A,1,135.1715,136.0341,False
H,10,A,1,136.1776,136.4844,False
H,10,A,1,137.0355,138.7192,False
H,10,A,1,139.2013,141.2926,False
H,10,A,1,141.368,141.6941,False
H,10,A,1,141.7709,141.9839,False
H,10,A,1,141.8199,142.4699,False
H,10,A,1,143.9795,146.872,False
H,10,A,1,147.2104,147.6863,False
H,10,A,1,147.3363,150.3555,False
H,10,A,1,149.8132,152.879,False
H,10,A,1,152.8773,153.4225,False
H,10,A,1,153.6689,153.993,False
H,10,A,1,153.7029,154.121,False
H,10,A,1,154.658,156.5349,False
H,10,A,1,158.8623,159.1852,False
H,10,A,1,159.4364,160.9576,False
H,10,A,1,161.1285,162.8525,False
H,10,A,1,164.2392,164.6019,False
H,10,A,1,166.3173,166.478,False
H,10,A,1,166.7104,168.5815,False
H,10,A,1,170.1873,170.5759,False
H,10,A,1,170.908,171.1508,False
H,10,A,1,171.2998,172.7339,False
H,10,A,1,174.1726,176.4996,False
H,10,A,1,177.0862,177.6308,False
H,10,A,1,177.8511,179.1931,False
H,10,A,1,178.3285,178.8738,False
H,10,A,1,179.3766,179.7618,False
H,10,A,1,179.8357,181.7977,False
H,10,A,1,181.8957,182.9419,False
H,10,A,1,184.558,185.3851,False
H,10,A,1,185.6025,186.9327,False
H,10,A,1,187.4842,188.7325,False
H,10,A,1,190.7093,192.906,False
H,10,A,1,192.8926,193.8347,False
H,10,A,1,194.557,194.962,False
H,10,A,1,196.2734,197.3867,False
H,10,A,1,2.8659,3.3117,False
H,10,A,1,5.2807,5.6734,False
H,10,A,1,6.7005,9.1405,False
H,10,A,1,9.7513,12.7412,False
H,10,A,1,13.9987,14.5535,False
H,10,A,1,15.4762,17.0662,False
H,10,A,1,18.3778,19.0234,False
H,10,A,1,21.9928,24.7686,False
H,10,A,1,24.875,25.26,False
H,10,A,1,26.91,27.6943,False
H,10,A,1,29.46,31.3049,False
H,10,A,1,33.5318,35.5132,False
H,10,A,1,36.3295,39.893,False
H,10,A,1,36.691,36.9326,False
H,10,A,1,40.0658,42.4155,False
H,10,A,1,42.8536,43.1499,False
H,10,A,1,43.0926,43.7802,False
H,10,A,1,43.8678,46.3012,False
H,10,A,1,46.8817,48.2596,False
H,10,A,1,48.4226,49.4624,False
H,10,A,1,50.1743,52.8349,False
H,10,A,1,52.4996,54.8099,False
H,10,A,1,56.0915,56.7718,False
H,10,A,1,57.5502,58.303,False
H,10,A,1,58.2258,59.7719,False
H,10,A,1,60.5733,61.6242,False
H,10,A,1,61.7794,62.0889,False
H,10,A,1,62.1774,64.4969,False
H,10,A,1,64.7585,65.5767,False
H,10,A,1,66.3185,67.0585,False
H,10,A,1,67.5524,70.1089,False
H,10,A,1,70.7576,72.8007,False
H,10,A,1,73.0712,73.4879,False
H,10,A,1,74.1163,75.7805,False
H,10,A,1,76.9885,78.6055,False
H,10,A,1,79.9306,80.4037,False
H,10,A,1,80.4806,81.013,False
H,10,A,1,81.4348,83.8635,False
H,10,A,1,83.9666,84.2445,False
H,10,A,1,84.0241,84.3361,False
H,10,A,1,84.4027,85.2656,False
H,10,A,1,85.8094,86.2696,False
H,10,A,1,86.1906,89.477,False
H,10,A,1,89.6417,90.8289,False
H,10,A,1,91.8738,93.1351,False
H,10,A,1,93.1443,95.5548,False
H,10,A,1,95.8747,99.0867,False
H,10,A,1,98.0505,98.447,False
H,10,A,1,99.2398,99.4362,False
H,10,A,1,99.6781,100.9265,False
H,10,A,1,101.2559,102.4692,False
H,10,A,1,102.5371,103.1401,False
H,10,A,1,102.8693,104.42,False
H,10,A,1,104.541,105.0073,False
H,10,A,1,105.1266,106.0447,False
H,10,A,1,106.0607,107.012,False
H,10,A,1,107.3434,109.0708,False
H,10,A,1,109.1366,109.5591,False
H,10,A,1,110.4707,114.2526,False
H,10,A,1,116.0569,117.3401,False
H,10,A,1,118.051,118.4577,False
H,10,A,1,118.6802,119.9471,False
H,10,A,1,120.8112,122.8607,False
H,10,A,1,123.3638,124.3424,False
H,10,A,1,124.8508,126.9355,False
H,10,A,1,130.764,132.0115,False
H,10,A,1,131.713,132.0671,False
H,10,A,1,132.4831,133.1795,False
H,10,A,1,133.3565,135.9096,False
H,10,A,1,135.1715,136.0341,False
H,10,A,1,136.1776,136.4844,False
H,10,A,1,137.0355,138.7192,False
H,10,A,1,139.2013,141.2926,False
H,10,A,1,141.368,141.6941,False
H,10,A,1,141.7709,141.9839,False
H,10,A,1,141.8199,142.4699,False
H,10,A,1,143.9795,146.872,False
H,10,A,1,147.2104,147.6863,False
H,10,A,1,147.3363,150.3555,False
H,10,A,1,149.8132,152.879,False
H,10,A,1,152.8773,153.4225,False
H,10,A,1,153.6689,153.993,False
H,10,A,1,153.7029,154.121,False
H,10,A,1,154.658,156.5349,False
H,10,A,1,158.8623,159.1852,False
H,10,A,1,159.4364,160.9576,False
H,10,A,1,161.1285,162.8525,False
H,10,A,1,164.2392,164.6019,False
H,10,A,1,166.3173,166.478,False
H,10,A,1,166.7104,168.5815,False
H,10,A,1,170.1873,170.5759,False
H,10,A,1,170.908,171.1508,False
H,10,A,1,171.2998,172.7339,False
H,10,A,1,174.1726,176.4996,False
H,10,A,1,177.0862,177.6308,False
H,10,A,1,177.8511,179.1931,False
H,10,A,1,178.3285,178.8738,False
H,10,A,1,179.3766,179.7618,False
H,10,A,1,179.8357,181.7977,False
H,10,A,1,181.8957,182.9419,False
H,10,A,1,184.558,185.3851,False
H,10,A,1,185.6025,186.9327,False
H,10,A,1,187.4842,188.7325,False
H,10,A,1,190.7093,192.906,False
H,10,A,1,192.8926,193.8347,False
H,10,A,1,194.557,194.962,False
H,10,A,1,196.2734,197.3867,False
H,10,A,2,208.2591,210.012,False
H,10,A,2,210.0825,210.335,False
H,10,A,2,211.1194,211.7575,False
H,10,A,2,212.4969,214.1749,False
H,10,A,2,214.8897,216.3883,False
H,10,A,2,216.5195,216.9513,False
H,10,A,2,217.7284,218.5383,False
H,10,A,2,218.9383,221.1489,False
H,10,A,2,221.4949,221.8677,False
H,10,A,2,222.1183,222.7583,False
H,10,A,2,223.1883,225.9075,False
H,10,A,2,226.5059,226.9056,False
H,10,A,2,227.2142,228.4383,False
H,10,A,2,228.8859,229.3803,False
H,10,A,2,229.9583,230.8408,False
H,10,A,2,232.5336,233.632,False
H,10,A,2,233.8967,234.3433,False
H,10,A,2,234.4029,237.6983,False
H,10,A,2,237.9916,238.8262,False
H,10,A,2,238.4393,239.8315,False
H,10,A,2,239.942,241.3259,False
H,10,A,2,241.8955,242.4721,False
H,10,A,2,243.261,243.5415,False
H,10,A,2,243.7081,244.5198,False
H,10,A,2,245.2754,247.9474,False
H,10,A,2,245.8523,246.2324,False
H,10,A,2,249.3175,250.1521,False
H,10,A,2,250.7306,251.8905,False
H,10,A,2,252.2933,252.6773,False
H,10,A,2,254.5121,255.4589,False
H,10,A,2,255.5991,256.1718,False
H,10,A,2,256.0077,257.0248,False
H,10,A,2,257.0909,258.0381,False
H,10,A,2,259.7174,261.7324,False
H,10,A,2,261.8283,262.4336,False
H,10,A,2,262.6242,262.9,False
H,10,A,2,262.9806,264.6133,False
H,10,A,2,264.9084,265.8284,False
H,10,A,2,266.6684,269.1386,False
H,10,A,2,272.2788,272.9366,False
H,10,A,2,273.3,274.2713,False
H,10,A,2,276.7162,278.1962,False
H,10,A,2,279.4134,279.9662,False
H,10,A,2,280.4062,284.3277,False
H,10,A,2,281.1236,281.4357,False
H,10,A,2,283.8647,284.2655,False
H,10,A,2,284.4916,287.0621,False
H,10,A,2,287.6933,290.0259,False
H,10,A,2,290.2847,290.8598,False
H,10,A,2,290.3822,290.7957,False
H,10,A,2,291.7611,293.6254,False
H,10,A,2,293.7762,297.0214,False
H,10,A,2,296.5527,297.3662,False
H,10,A,2,297.4964,298.7069,False
H,10,A,2,299.4275,300.432,False
H,10,A,2,300.5898,301.785,False
H,10,A,2,300.8991,301.2061,False
H,10,A,2,302.2418,303.1646,False
H,10,A,2,303.5046,304.2875,False
H,10,A,2,208.2591,210.012,False
H,10,A,2,210.0825,210.335,False
H,10,A,2,211.1194,211.7575,False
H,10,A,2,212.4969,214.1749,False
H,10,A,2,214.8897,216.3883,False
H,10,A,2,216.5195,216.9513,False
H,10,A,2,217.7284,218.5383,False
H,10,A,2,218.9383,221.1489,False
H,10,A,2,221.4949,221.8677,False
H,10,A,2,222.1183,222.7583,False
H,10,A,2,223.1883,225.9075,False
H,10,A,2,226.5059,226.9056,False
H,10,A,2,227.2142,228.4383,False
H,10,A,2,228.8859,229.3803,False
H,10,A,2,229.9583,230.8408,False
H,10,A,2,232.5336,233.632,False
H,10,A,2,233.8967,234.3433,False
H,10,A,2,234.4029,237.6983,False
H,10,A,2,237.9916,238.8262,False
H,10,A,2,238.4393,239.8315,False
H,10,A,2,239.942,241.3259,False
H,10,A,2,241.8955,242.4721,False
H,10,A,2,243.261,243.5415,False
H,10,A,2,243.7081,244.5198,False
H,10,A,2,245.2754,247.9474,False
H,10,A,2,245.8523,246.2324,False
H,10,A,2,249.3175,250.1521,False
H,10,A,2,250.7306,251.8905,False
H,10,A,2,252.2933,252.6773,False
H,10,A,2,254.5121,255.4589,False
H,10,A,2,255.5991,256.1718,False
H,10,A,2,256.0077,257.0248,False
H,10,A,2,257.0909,258.0381,False
H,10,A,2,259.7174,261.7324,False
H,10,A,2,261.8283,262.4336,False
H,10,A,2,262.6242,262.9,False
H,10,A,2,262.9806,264.6133,False
H,10,A,2,264.9084,265.8284,False
H,10,A,2,266.6684,269.1386,False
H,10,A,2,272.2788,272.9366,False
H,10,A,2,273.3,274.2713,False
H,10,A,2,276.7162,278.1962,False
H,10,A,2,279.4134,279.9662,False
H,10,A,2,280.4062,284.3277,False
H,10,A,2,281.1236,281.4357,False
H,10,A,2,283.8647,284.2655,False
H,10,A,2,284.4916,287.0621,False
H,10,A,2,287.6933,290.0259,False
H,10,A,2,290.2847,290.8598,False
H,10,A,2,290.3822,290.7957,False
H,10,A,2,291.7611,293.6254,False
H,10,A,2,293.7762,297.0214,False
H,10,A,2,296.5527,297.3662,False
H,10,A,2,297.4964,298.7069,False
H,10,A,2,299.4275,300.432,False
H,10,A,2,300.5898,301.785,False
H,10,A,2,300.8991,301.2061,False
H,10,A,2,302.2418,303.1646,False
H,10,A,2,303.5046,304.2875,False
H,10,A,3,313.8498,314.2741,False
H,10,A,3,314.5899,317.2099,False
H,10,A,3,317.9799,320.5202,False
H,10,A,3,320.9954,321.458,False
H,10,A,3,322.3651,322.8199,False
H,10,A,3,323.7299,324.5999,False
H,10,A,3,326.734,328.8094,False
H,10,A,3,333.5284,334.3984,False
H,10,A,3,335.8149,336.7439,False
H,10,A,3,337.2598,337.6753,False
H,10,A,3,338.1349,338.9195,False
H,10,A,3,339.4733,341.2438,False
H,10,A,3,341.3402,342.6934,False
H,10,A,3,343.0481,345.3726,False
H,10,A,3,345.4901,347.7584,False
H,10,A,3,346.6072,346.9072,False
H,10,A,3,347.5053,349.3917,False
H,10,A,3,350.5172,352.9777,False
H,10,A,3,353.1402,353.5386,False
H,10,A,3,354.0536,354.8974,False
H,10,A,3,354.9483,356.9047,False
H,10,A,3,357.1496,358.3995,False
H,10,A,3,359.2569,359.6164,False
H,10,A,3,359.9042,360.6055,False
H,10,A,3,360.3455,360.9083,False
H,10,A,3,361.5587,363.1489,False
H,10,A,3,363.3744,363.7286,False
H,10,A,3,363.7239,363.922,False
H,10,A,3,364.6778,370.8434,False
H,10,A,3,371.0033,371.4556,False
H,10,A,3,371.5942,373.3066,False
H,10,A,3,373.464,373.8902,False
H,10,A,3,375.1852,376.1793,False
H,10,A,3,376.718,377.5315,False
H,10,A,3,380.3031,382.2765,False
H,10,A,3,380.3108,380.4862,False
H,10,A,3,382.3958,383.4647,False
H,10,A,3,383.5822,384.8298,False
H,10,A,3,384.7945,385.2959,False
H,10,A,3,385.6312,385.9451,False
H,10,A,3,386.1992,386.6443,False
H,10,A,3,386.7372,386.8687,False
H,10,A,3,387.0248,389.0471,False
H,10,A,3,389.1786,389.3451,False
H,10,A,3,389.5336,391.2002,False
H,10,A,3,392.3506,394.0564,False
H,10,A,3,394.1213,395.065,False
H,10,A,3,394.9788,395.7836,False
H,10,A,3,395.1368,395.5178,False
H,10,A,3,395.8459,396.7488,False
H,10,A,3,396.7508,397.4082,False
H,10,A,3,396.8303,397.7806,False
H,10,A,3,398.1012,398.5415,False
H,10,A,3,401.9626,402.4461,False
H,10,A,3,402.8226,404.42,False
H,10,A,3,404.7189,405.1202,False
H,10,A,3,405.3105,406.7973,False
H,10,A,3,407.2409,408.5826,False
H,10,A,3,409.3798,410.3818,False
H,10,A,3,410.9086,412.5159,False
H,10,A,3,412.3595,413.0491,False
H,10,A,3,413.2016,415.4608,False
H,10,A,3,415.2746,415.942,False
H,10,A,3,416.3716,417.3675,False
H,10,A,3,417.4604,418.2146,False
H,10,A,3,419.3646,420.0104,False
H,10,A,3,420.1349,420.3979,False
H,10,A,3,420.4452,423.1161,False
H,10,A,3,422.5801,423.32,False
H,10,A,3,424.3898,425.0804,False
H,10,A,3,425.7589,427.6802,False
H,10,A,3,428.0746,431.4302,False
H,10,A,3,433.3245,435.634,False
H,10,A,3,433.3532,433.7091,False
H,10,A,3,435.2092,435.5195,False
H,10,A,3,437.2143,437.6912,False
H,10,A,3,437.7631,439.535,False
H,10,A,3,440.9751,441.3021,False
H,10,A,3,441.6064,442.1486,False
H,10,A,3,442.2783,442.4099,False
H,10,A,3,442.5353,443.113,False
H,10,A,3,442.9089,447.1077,False
H,10,A,3,447.9989,448.3697,False
H,10,A,3,448.1461,449.0105,False
H,10,A,3,449.2975,449.7884,False
H,10,A,3,449.8796,450.6363,False
H,10,A,3,450.6871,452.4344,False
H,10,A,3,452.9647,456.0694,False
H,10,A,3,456.1781,457.9651,False
H,10,A,3,459.541,460.5588,False
H,10,A,3,460.6815,460.961,False
H,10,A,3,461.0514,463.0795,False
H,10,A,3,464.6475,465.2807,False
H,10,A,3,465.4364,465.8993,False
H,10,A,3,466.3717,467.5446,False
H,10,A,3,466.8881,467.5707,False
H,10,A,3,469.8375,470.8562,False
H,10,A,3,471.2654,471.4962,False
H,10,A,3,471.6762,473.362,False
H,10,A,3,474.3263,474.7593,False
H,10,A,3,475.1272,476.9439,False
H,10,A,3,477.5688,478.5086,False
H,10,A,3,478.9463,480.6562,False
H,10,A,3,482.2362,483.8845,False
H,10,A,3,484.7856,485.0663,False
H,10,A,3,485.1959,488.0125,False
H,10,A,3,489.9186,491.0881,False
H,10,A,3,491.1933,492.5411,False
H,10,A,3,493.1319,496.0171,False
H,10,A,3,496.25,496.6673,False
H,10,A,3,496.2811,498.0458,False
H,10,A,3,498.1119,498.3977,False
H,10,A,3,498.535,500.0071,False
H,10,A,3,500.5371,502.9416,False
H,10,A,3,503.4671,505.3864,False
H,10,A,3,505.2305,507.3619,False
H,10,A,3,508.9819,509.7731,False
H,10,A,3,511.4756,514.9908,False
H,10,A,3,515.8542,516.5725,False
H,10,A,3,516.5068,518.4775,False
H,10,A,3,519.0509,521.3462,False
H,10,A,3,521.883,523.4384,False
H,10,A,3,524.1971,526.0364,False
H,10,A,3,527.2183,527.6349,False
H,10,A,3,527.7483,530.3643,False
H,10,A,3,529.6712,530.1831,False
H,10,A,3,530.2156,530.3491,False
H,10,A,3,530.7146,530.8196,False
H,10,A,3,530.9388,531.9478,False
H,10,A,3,532.1324,533.1302,False
H,10,A,3,533.2757,534.6631,False
H,10,A,3,534.9401,535.6756,False
H,10,A,3,536.1691,537.7442,False
H,10,A,3,537.9371,540.4766,False
H,10,A,3,540.8407,541.1607,False
H,10,A,3,542.8586,543.7037,False
H,10,A,3,542.9305,543.9833,False
H,10,A,3,544.4993,545.0349,False
H,10,A,3,545.1024,547.0032,False
H,10,A,3,547.1963,547.7643,False
H,10,A,3,547.9124,548.2104,False
H,10,A,3,548.388,548.8963,False
H,10,A,3,549.1593,551.0386,False
H,10,A,3,551.4156,552.1387,False
H,10,A,3,551.4847,551.7967,False
H,10,A,3,552.3193,553.4108,False
H,10,A,3,553.481,554.063,False
H,10,A,3,555.7267,556.1883,False
H,10,A,3,556.5773,559.686,False
H,10,A,3,559.8904,560.787,False
H,10,A,3,313.8498,314.2741,False
H,10,A,3,314.5899,317.2099,False
H,10,A,3,317.9799,320.5202,False
H,10,A,3,320.9954,321.458,False
H,10,A,3,322.3651,322.8199,False
H,10,A,3,323.7299,324.5999,False
H,10,A,3,326.734,328.8094,False
H,10,A,3,333.5284,334.3984,False
H,10,A,3,335.8149,336.7439,False
H,10,A,3,337.2598,337.6753,False
H,10,A,3,338.1349,338.9195,False
H,10,A,3,339.4733,341.2438,False
H,10,A,3,341.3402,342.6934,False
H,10,A,3,343.0481,345.3726,False
H,10,A,3,345.4901,347.7584,False
H,10,A,3,346.6072,346.9072,False
H,10,A,3,347.5053,349.3917,False
H,10,A,3,350.5172,352.9777,False
H,10,A,3,353.1402,353.5386,False
H,10,A,3,354.0536,354.8974,False
H,10,A,3,354.9483,356.9047,False
H,10,A,3,357.1496,358.3995,False
H,10,A,3,359.2569,359.6164,False
H,10,A,3,359.9042,360.6055,False
H,10,A,3,360.3455,360.9083,False
H,10,A,3,361.5587,363.1489,False
H,10,A,3,363.3744,363.7286,False
H,10,A,3,363.7239,363.922,False
H,10,A,3,364.6778,370.8434,False
H,10,A,3,371.0033,371.4556,False
H,10,A,3,371.5942,373.3066,False
H,10,A,3,373.464,373.8902,False
H,10,A,3,375.1852,376.1793,False
H,10,A,3,376.718,377.5315,False
H,10,A,3,380.3031,382.2765,False
H,10,A,3,380.3108,380.4862,False
H,10,A,3,382.3958,383.4647,False
H,10,A,3,383.5822,384.8298,False
H,10,A,3,384.7945,385.2959,False
H,10,A,3,385.6312,385.9451,False
H,10,A,3,386.1992,386.6443,False
H,10,A,3,386.7372,386.8687,False
H,10,A,3,387.0248,389.0471,False
H,10,A,3,389.1786,389.3451,False
H,10,A,3,389.5336,391.2002,False
H,10,A,3,392.3506,394.0564,False
H,10,A,3,394.1213,395.065,False
H,10,A,3,394.9788,395.7836,False
H,10,A,3,395.1368,395.5178,False
H,10,A,3,395.8459,396.7488,False
H,10,A,3,396.7508,397.4082,False
H,10,A,3,396.8303,397.7806,False
H,10,A,3,398.1012,398.5415,False
H,10,A,3,401.9626,402.4461,False
H,10,A,3,402.8226,404.42,False
H,10,A,3,404.7189,405.1202,False
H,10,A,3,405.3105,406.7973,False
H,10,A,3,407.2409,408.5826,False
H,10,A,3,409.3798,410.3818,False
H,10,A,3,410.9086,412.5159,False
H,10,A,3,412.3595,413.0491,False
H,10,A,3,413.2016,415.4608,False
H,10,A,3,415.2746,415.942,False
H,10,A,3,416.3716,417.3675,False
H,10,A,3,417.4604,418.2146,False
H,10,A,3,419.3646,420.0104,False
H,10,A,3,420.1349,420.3979,False
H,10,A,3,420.4452,423.1161,False
H,10,A,3,422.5801,423.32,False
H,10,A,3,424.3898,425.0804,False
H,10,A,3,425.7589,427.6802,False
H,10,A,3,428.0746,431.4302,False
H,10,A,3,433.3245,435.634,False
H,10,A,3,433.3532,433.7091,False
H,10,A,3,435.2092,435.5195,False
H,10,A,3,437.2143,437.6912,False
H,10,A,3,437.7631,439.535,False
H,10,A,3,440.9751,441.3021,False
H,10,A,3,441.6064,442.1486,False
H,10,A,3,442.2783,442.4099,False
H,10,A,3,442.5353,443.113,False
H,10,A,3,442.9089,447.1077,False
H,10,A,3,447.9989,448.3697,False
H,10,A,3,448.1461,449.0105,False
H,10,A,3,449.2975,449.7884,False
H,10,A,3,449.8796,450.6363,False
H,10,A,3,450.6871,452.4344,False
H,10,A,3,452.9647,456.0694,False
H,10,A,3,456.1781,457.9651,False
H,10,A,3,459.541,460.5588,False
H,10,A,3,460.6815,460.961,False
H,10,A,3,461.0514,463.0795,False
H,10,A,3,464.6475,465.2807,False
H,10,A,3,465.4364,465.8993,False
H,10,A,3,466.3717,467.5446,False
H,10,A,3,466.8881,467.5707,False
H,10,A,3,469.8375,470.8562,False
H,10,A,3,471.2654,471.4962,False
H,10,A,3,471.6762,473.362,False
H,10,A,3,474.3263,474.7593,False
H,10,A,3,475.1272,476.9439,False
H,10,A,3,477.5688,478.5086,False
H,10,A,3,478.9463,480.6562,False
H,10,A,3,482.2362,483.8845,False
H,10,A,3,484.7856,485.0663,False
H,10,A,3,485.1959,488.0125,False
H,10,A,3,489.9186,491.0881,False
H,10,A,3,491.1933,492.5411,False
H,10,A,3,493.1319,496.0171,False
H,10,A,3,496.25,496.6673,False
H,10,A,3,496.2811,498.0458,False
H,10,A,3,498.1119,498.3977,False
H,10,A,3,498.535,500.0071,False
H,10,A,3,500.5371,502.9416,False
H,10,A,3,503.4671,505.3864,False
H,10,A,3,505.2305,507.3619,False
H,10,A,3,508.9819,509.7731,False
H,10,A,3,511.4756,514.9908,False
H,10,A,3,515.8542,516.5725,False
H,10,A,3,516.5068,518.4775,False
H,10,A,3,519.0509,521.3462,False
H,10,A,3,521.883,523.4384,False
H,10,A,3,524.1971,526.0364,False
H,10,A,3,527.2183,527.6349,False
H,10,A,3,527.7483,530.3643,False
H,10,A,3,529.6712,530.1831,False
H,10,A,3,530.2156,530.3491,False
H,10,A,3,530.7146,530.8196,False
H,10,A,3,530.9388,531.9478,False
H,10,A,3,532.1324,533.1302,False
H,10,A,3,533.2757,534.6631,False
H,10,A,3,534.9401,535.6756,False
H,10,A,3,536.1691,537.7442,False
H,10,A,3,537.9371,540.4766,False
H,10,A,3,540.8407,541.1607,False
H,10,A,3,542.8586,543.7037,False
H,10,A,3,542.9305,543.9833,False
H,10,A,3,544.4993,545.0349,False
H,10,A,3,545.1024,547.0032,False
H,10,A,3,547.1963,547.7643,False
H,10,A,3,547.9124,548.2104,False
H,10,A,3,548.388,548.8963,False
H,10,A,3,549.1593,551.0386,False
H,10,A,3,551.4156,552.1387,False
H,10,A,3,551.4847,551.7967,False
H,10,A,3,552.3193,553.4108,False
H,10,A,3,553.481,554.063,False
H,10,A,3,555.7267,556.1883,False
H,10,A,3,556.5773,559.686,False
H,10,A,3,559.8904,560.787,False
H,10,A,4,570.8069,571.1084,False
H,10,A,4,571.3685,573.6689,False
H,10,A,4,575.8091,576.5998,False
H,10,A,4,576.8014,577.5726,False
H,10,A,4,578.8938,581.2365,False
H,10,A,4,582.4344,583.2269,False
H,10,A,4,583.3224,583.9098,False
H,10,A,4,584.5234,587.3701,False
H,10,A,4,587.4893,590.0882,False
H,10,A,4,591.5273,591.8236,False
H,10,A,4,593.96,596.432,False
H,10,A,4,597.145,597.6654,False
H,10,A,4,597.9111,600.398,False
H,10,A,4,600.6013,602.3678,False
H,10,A,4,602.3664,602.6382,False
H,10,A,4,602.6407,603.1211,False
H,10,A,4,603.7374,604.2108,False
H,10,A,4,604.6456,606.0401,False
H,10,A,4,606.2815,606.7163,False
H,10,A,4,607.2501,607.9867,False
H,10,A,4,608.0901,609.2938,False
H,10,A,4,609.7409,611.3648,False
H,10,A,4,611.4577,612.1993,False
H,10,A,4,612.8363,614.3146,False
H,10,A,4,616.7349,617.366,False
H,10,A,4,617.1356,618.8956,False
H,10,A,4,620.0656,621.501,False
H,10,A,4,622.0229,622.2753,False
H,10,A,4,623.9911,628.2477,False
H,10,A,4,626.0367,626.4469,False
H,10,A,4,629.5438,631.1674,False
H,10,A,4,631.9174,632.6091,False
H,10,A,4,632.2517,632.4937,False
H,10,A,4,632.7382,633.9777,False
H,10,A,4,634.1127,635.0725,False
H,10,A,4,635.1865,635.8282,False
H,10,A,4,637.608,639.1662,False
H,10,A,4,640.7936,645.757,False
H,10,A,4,644.4915,644.7703,False
H,10,A,4,645.8871,646.197,False
H,10,A,4,646.2536,647.9736,False
H,10,A,4,648.6299,649.0154,False
H,10,A,4,649.7936,651.0381,False
H,10,A,4,651.1854,651.6889,False
