tt_label,session_number,speaker2,task,ipu2_start_time,ipu2_end_time,overlapped_transition
S,13,A,7,572.8606,573.7057,False
#,13,A,7,573.7057,574.393,False
S,13,A,7,574.393,578.681,False
#,13,A,7,578.681,579.0319,False
X3,13,A,7,579.0319,581.2879,False
#,13,A,7,581.2879,588.8701,False
O,13,A,7,588.8701,600.8679,True
#,13,A,7,600.8679,605.5189,False
S,13,A,7,605.5189,606.3605,False
#,13,A,7,606.3605,607.0873,False
X3,13,A,7,607.0873,608.0225,False
S,13,A,8,626.3861,626.7243,False
#,13,A,8,626.7243,653.1151,False
BC,13,A,8,653.1151,653.5359,False
#,13,A,8,653.5359,662.4899,False
S,13,A,8,662.4899,666.429,False
#,13,A,8,666.429,686.0233,False
BC_O,13,A,8,686.0233,686.4721,False
#,13,A,8,686.4721,688.9932,False
S,13,A,8,688.9932,691.7556,False
#,13,A,8,691.7556,699.3322,False
I,13,A,8,699.3322,701.0757,True
#,13,A,8,701.0757,705.3955,False
S,13,A,8,705.3955,711.2582,False
#,13,A,8,711.2582,711.6474,False
S,13,A,8,711.6474,716.8255,False
#,13,A,8,716.8255,723.001,False
S,13,A,8,723.001,732.1663,False
#,13,A,8,732.1663,744.9509,False
S,13,A,8,744.9509,749.0308,False
X1,13,A,9,760.2523,774.7802,False
#,13,A,9,774.7802,775.0444,False
O,13,A,9,775.0444,777.0266,True
#,13,A,9,777.0266,792.1165,False
S,13,A,9,792.1165,804.6735,False
#,13,A,9,804.6735,805.3393,False
X3,13,A,9,805.3393,808.2258,False
#,13,A,9,808.2258,811.0442,False
O,13,A,9,811.0442,817.5993,True
#,13,A,9,817.5993,820.1728,False
O,13,A,9,820.1728,822.1612,True
#,13,A,9,822.1612,827.2146,False
BC,13,A,9,827.2146,827.5442,False
#,13,A,9,827.5442,832.0666,False
S,13,A,9,832.0666,833.4534,False
#,13,A,9,833.4534,841.6423,False
A,13,A,9,841.6423,842.0039,False
#,13,A,9,842.0039,847.6314,False
S,13,A,9,847.6314,854.7654,False
#,13,A,9,854.7654,854.9126,False
I,13,A,9,854.9126,855.9314,True
#,13,A,9,855.9314,859.2014,False
O,13,A,9,859.2014,862.4706,True
#,13,A,9,862.4706,865.4749,False
S,13,A,9,865.4749,871.6866,False
BC,13,A,10,897.51,897.7288,False
#,13,A,10,897.7288,909.1331,False
BC,13,A,10,909.1331,909.4837,False
#,13,A,10,909.4837,916.6191,False
BC,13,A,10,916.6191,916.9557,False
#,13,A,10,916.9557,926.3318,False
BC,13,A,10,926.3318,926.6544,False
#,13,A,10,926.6544,946.056,False
S,13,A,10,946.056,958.6712,False
#,13,A,10,958.6712,963.2344,False
S,13,A,10,963.2344,963.5569,False
X1,13,A,11,980.7464,1002.7664,False
#,13,A,11,1002.7664,1006.6088,False
S,13,A,11,1006.6088,1007.8581,False
#,13,A,11,1007.8581,1009.0836,False
X3,13,A,11,1009.0836,1010.6437,False
#,13,A,11,1010.6437,1010.7646,False
O,13,A,11,1010.7646,1012.3882,True
#,13,A,11,1012.3882,1014.4995,False
O,13,A,11,1014.4995,1015.528,True
#,13,A,11,1015.528,1022.7888,False
S,13,A,11,1022.7888,1023.6917,False
#,13,A,11,1023.6917,1027.4673,False
S,13,A,11,1027.4673,1029.6298,False
#,13,A,11,1029.6298,1031.5335,False
S,13,A,11,1031.5335,1037.48,False
#,13,A,11,1037.48,1044.6592,False
S,13,A,11,1044.6592,1050.5778,False
#,13,A,11,1050.5778,1056.5883,False
S,13,A,11,1056.5883,1056.8092,False
#,13,A,11,1056.8092,1062.6775,False
S,13,A,11,1062.6775,1064.0839,False
A,13,A,12,1080.5021,1080.8466,False
#,13,A,12,1080.8466,1093.0784,False
BC,13,A,12,1093.0784,1093.3308,False
#,13,A,12,1093.3308,1113.2404,False
S,13,A,12,1113.2404,1115.5645,False
#,13,A,12,1115.5645,1122.4534,False
BC,13,A,12,1122.4534,1122.7059,False
#,13,A,12,1122.7059,1134.4149,False
S,13,A,12,1134.4149,1134.6949,False
#,13,A,12,1134.6949,1145.237,False
O,13,A,12,1145.237,1145.6262,True
#,13,A,12,1145.6262,1156.4576,False
BC,13,A,12,1156.4576,1156.8223,False
#,13,A,12,1156.8223,1158.2596,False
BC,13,A,12,1158.2596,1158.5962,False
#,13,A,12,1158.5962,1175.9295,False
S,13,A,12,1175.9295,1176.9815,False
X1,13,A,13,1194.8851,1219.5166,False
#,13,A,13,1219.5166,1220.3229,False
X2,13,A,13,1220.3229,1223.6912,False
#,13,A,13,1223.6912,1228.1467,False
BC,13,A,13,1228.1467,1228.4598,False
#,13,A,13,1228.4598,1234.6086,False
S,13,A,13,1234.6086,1241.6545,False
#,13,A,13,1241.6545,1242.6094,False
S,13,A,13,1242.6094,1243.3633,False
S,13,A,14,1268.473,1270.3306,False
#,13,A,14,1270.3306,1270.6926,False
O,13,A,14,1270.6926,1272.2101,True
#,13,A,14,1272.2101,1281.577,False
BC,13,A,14,1281.577,1281.9276,False
#,13,A,14,1281.9276,1291.3858,False
BC,13,A,14,1291.3858,1291.7084,False
#,13,A,14,1291.7084,1304.6486,False
S,13,A,14,1304.6486,1306.5298,False
#,13,A,14,1306.5298,1306.7453,False
X3,13,A,14,1306.7453,1307.4081,False
#,13,A,14,1307.4081,1307.4818,False
O,13,A,14,1307.4818,1307.9679,True
#,13,A,14,1307.9679,1322.6598,False
BC,13,A,14,1322.6598,1322.9403,False
#,13,A,14,1322.9403,1328.4104,False
BC,13,A,14,1328.4104,1328.8031,False
#,13,A,14,1328.8031,1345.9368,False
S,13,A,14,1345.9368,1346.2804,False
#,13,A,14,1346.2804,1356.0101,False
S,13,A,14,1356.0101,1356.3673,False
#,13,A,14,1356.3673,1357.1953,False
S,13,A,14,1357.1953,1357.7138,False
#,13,A,14,1357.7138,1360.2438,False
S,13,A,14,1360.2438,1365.7717,False
#,13,A,14,1365.7717,1367.8988,False
O,13,A,14,1367.8988,1374.5421,True
#,13,A,14,1374.5421,1374.6718,False
X3,13,A,14,1374.6718,1374.8615,False
#,13,A,14,1374.8615,1383.6219,False
O,13,A,14,1383.6219,1384.1689,True
#,13,A,14,1384.1689,1388.47,False
I,13,A,14,1388.47,1390.6844,True
#,13,A,14,1390.6844,1391.4996,False
S,13,A,14,1391.4996,1400.0187,False
#,13,A,14,1400.0187,1403.8021,False
O,13,A,14,1403.8021,1405.4894,True
#,13,A,14,1405.4894,1410.7452,False
BC,13,A,14,1410.7452,1411.1711,False
#,13,A,14,1411.1711,1418.0534,False
BC,13,A,14,1418.0534,1418.3451,False
#,13,A,14,1418.3451,1424.398,False
BC,13,A,14,1424.398,1424.6877,False
#,13,A,14,1424.6877,1431.2041,False
S,13,A,14,1431.2041,1431.5306,False
X1,13,B,1,0.7455,2.3686,False
#,13,B,1,2.3686,8.1758,False
BC,13,B,1,8.1758,8.5414,False
#,13,B,1,8.5414,12.3773,False
BC,13,B,1,12.3773,12.8244,False
#,13,B,1,12.8244,26.8074,False
S,13,B,1,26.8074,29.3739,False
#,13,B,1,29.3739,36.0267,False
S,13,B,1,36.0267,37.3226,False
#,13,B,1,37.3226,37.4506,False
X3,13,B,1,37.4506,44.6193,False
#,13,B,1,44.6193,45.4947,False
O,13,B,1,45.4947,63.1561,True
#,13,B,1,63.1561,66.9232,False
PI,13,B,1,66.9232,83.0294,False
#,13,B,1,83.0294,89.1454,False
S,13,B,1,89.1454,95.7629,False
#,13,B,1,95.7629,101.2033,False
S,13,B,1,101.2033,106.5362,False
#,13,B,1,106.5362,107.78,False
X2,13,B,1,107.78,112.2357,False
#,13,B,1,112.2357,113.5633,False
S,13,B,1,113.5633,115.0433,False
X1,13,B,2,128.0019,131.1626,False
#,13,B,2,131.1626,132.5698,False
X2,13,B,2,132.5698,142.0058,False
#,13,B,2,142.0058,143.2019,False
X2,13,B,2,143.2019,165.7219,False
#,13,B,2,165.7219,167.2515,False
X2,13,B,2,167.2515,181.9082,False
#,13,B,2,181.9082,189.2337,False
S,13,B,2,189.2337,198.5629,False
#,13,B,2,198.5629,199.8402,False
X2,13,B,2,199.8402,203.5415,False
#,13,B,2,203.5415,213.4017,False
S,13,B,2,213.4017,215.3269,False
#,13,B,2,215.3269,216.7438,False
S,13,B,2,216.7438,219.7924,False
X1,13,B,3,233.3536,233.9775,False
#,13,B,3,233.9775,255.1327,False
S,13,B,3,255.1327,256.5291,False
#,13,B,3,256.5291,261.3007,False
S,13,B,3,261.3007,264.7817,False
#,13,B,3,264.7817,269.9647,False
S,13,B,3,269.9647,275.1405,False
#,13,B,3,275.1405,283.131,False
O,13,B,3,283.131,283.4939,True
#,13,B,3,283.4939,291.6088,False
S,13,B,3,291.6088,292.1137,False
#,13,B,3,292.1137,294.3289,False
S,13,B,3,294.3289,295.4685,False
X1,13,B,4,307.2177,330.5792,False
#,13,B,4,330.5792,331.1017,False
O,13,B,4,331.1017,333.9618,True
#,13,B,4,333.9618,335.2246,False
S,13,B,4,335.2246,338.444,False
#,13,B,4,338.444,339.8264,False
X2,13,B,4,339.8264,356.366,False
#,13,B,4,356.366,361.1262,False
S,13,B,4,361.1262,362.0677,False
#,13,B,4,362.0677,363.0295,False
S,13,B,4,363.0295,364.5073,False
#,13,B,4,364.5073,365.4326,False
X3,13,B,4,365.4326,369.3224,False
#,13,B,4,369.3224,369.7026,False
X3,13,B,4,369.7026,374.6525,False
#,13,B,4,374.6525,375.1381,False
X2,13,B,4,375.1381,383.3357,False
#,13,B,4,383.3357,389.0405,False
S,13,B,4,389.0405,389.4928,False
BC,13,B,5,415.3146,415.8125,False
#,13,B,5,415.8125,423.103,False
BC,13,B,5,423.103,423.5378,False
#,13,B,5,423.5378,429.0461,False
O,13,B,5,429.0461,429.4669,True
#,13,B,5,429.4669,431.3603,False
BC,13,B,5,431.3603,431.7811,False
#,13,B,5,431.7811,441.2972,False
S,13,B,5,441.2972,446.9773,False
#,13,B,5,446.9773,448.8952,False
S,13,B,5,448.8952,449.2528,False
#,13,B,5,449.2528,456.1463,False
S,13,B,5,456.1463,456.6092,False
X1,13,B,6,480.9443,487.5757,False
#,13,B,6,487.5757,489.9106,False
X2,13,B,6,489.9106,510.3664,False
#,13,B,6,510.3664,512.3463,False
X2,13,B,6,512.3463,521.8859,False
#,13,B,6,521.8859,524.2521,False
S,13,B,6,524.2521,537.6063,False
BC,13,B,7,558.5791,558.8794,False
#,13,B,7,558.8794,563.6694,False
O,13,B,7,563.6694,566.8981,True
#,13,B,7,566.8981,568.6458,False
I,13,B,7,568.6458,572.2633,True
#,13,B,7,572.2633,573.1525,False
I,13,B,7,573.1525,573.9485,True
#,13,B,7,573.9485,578.8427,False
BC,13,B,7,578.8427,579.2389,False
#,13,B,7,579.2389,582.8193,False
S,13,B,7,582.8193,589.2373,False
#,13,B,7,589.2373,601.0654,False
S,13,B,7,601.0654,604.5446,False
#,13,B,7,604.5446,606.9859,False
S,13,B,7,606.9859,607.6977,False
#,13,B,7,607.6977,608.2693,False
S,13,B,7,608.2693,608.8058,False
X1,13,B,8,615.4636,626.1801,False
#,13,B,8,626.1801,628.4488,False
S,13,B,8,628.4488,652.4876,False
#,13,B,8,652.4876,653.9076,False
X2,13,B,8,653.9076,662.3326,False
#,13,B,8,662.3326,666.376,False
O,13,B,8,666.376,686.1736,True
#,13,B,8,686.1736,686.6733,False
X2,13,B,8,686.6733,688.5143,False
#,13,B,8,688.5143,691.5019,False
O,13,B,8,691.5019,699.5601,True
#,13,B,8,699.5601,700.2879,False
O,13,B,8,700.2879,705.1894,True
#,13,B,8,705.1894,707.4296,False
BI,13,B,8,707.4296,707.8153,True
#,13,B,8,707.8153,711.1324,False
O,13,B,8,711.1324,711.6177,True
#,13,B,8,711.6177,717.198,False
S,13,B,8,717.198,722.6863,False
#,13,B,8,722.6863,743.3727,False
S,13,B,8,743.3727,744.5758,False
#,13,B,8,744.5758,748.4652,False
O,13,B,8,748.4652,748.7037,True
O,13,B,9,773.9094,775.3026,True
#,13,B,9,775.3026,778.9856,False
S,13,B,9,778.9856,791.7347,False
#,13,B,9,791.7347,805.4927,False
S,13,B,9,805.4927,805.661,False
#,13,B,9,805.661,808.771,False
S,13,B,9,808.771,812.2081,False
#,13,B,9,812.2081,818.4038,False
S,13,B,9,818.4038,820.412,False
#,13,B,9,820.412,821.6465,False
O,13,B,9,821.6465,821.9726,True
#,13,B,9,821.9726,823.4699,False
S,13,B,9,823.4699,826.1797,False
#,13,B,9,826.1797,828.4245,False
X2,13,B,9,828.4245,831.0013,False
#,13,B,9,831.0013,836.7865,False
S,13,B,9,836.7865,840.8581,False
#,13,B,9,840.8581,842.9683,False
A,13,B,9,842.9683,847.1171,False
#,13,B,9,847.1171,854.4628,False
I,13,B,9,854.4628,855.3709,True
#,13,B,9,855.3709,855.7776,False
O,13,B,9,855.7776,859.8854,True
#,13,B,9,859.8854,861.9945,False
O,13,B,9,861.9945,864.6937,True
#,13,B,9,864.6937,872.6224,False
S,13,B,9,872.6224,876.2367,False
X1,13,B,10,886.1215,897.1212,False
#,13,B,10,897.1212,897.8177,False
X2,13,B,10,897.8177,908.9461,False
#,13,B,10,908.9461,909.6878,False
X2,13,B,10,909.6878,916.4322,False
#,13,B,10,916.4322,917.478,False
X2,13,B,10,917.478,926.1876,False
#,13,B,10,926.1876,927.2287,False
X2,13,B,10,927.2287,944.2002,False
#,13,B,10,944.2002,959.0237,False
S,13,B,10,959.0237,963.0531,False
S,13,B,11,1002.7776,1005.8366,False
#,13,B,11,1005.8366,1008.9975,False
S,13,B,11,1008.9975,1009.5668,False
#,13,B,11,1009.5668,1009.9104,False
I,13,B,11,1009.9104,1011.0467,True
#,13,B,11,1011.0467,1012.1702,False
O,13,B,11,1012.1702,1014.569,True
#,13,B,11,1014.569,1015.5706,False
S,13,B,11,1015.5706,1021.0803,False
#,13,B,11,1021.0803,1022.9802,False
X3,13,B,11,1022.9802,1027.3287,False
#,13,B,11,1027.3287,1030.6009,False
S,13,B,11,1030.6009,1031.286,False
#,13,B,11,1031.286,1037.4783,False
O,13,B,11,1037.4783,1043.8802,True
#,13,B,11,1043.8802,1046.56,False
O,13,B,11,1046.56,1046.9422,True
#,13,B,11,1046.9422,1047.9099,False
O,13,B,11,1047.9099,1048.2409,True
#,13,B,11,1048.2409,1052.5556,False
S,13,B,11,1052.5556,1053.9556,False
#,13,B,11,1053.9556,1057.5516,False
S,13,B,11,1057.5516,1062.4044,False
#,13,B,11,1062.4044,1064.4219,False
S,13,B,11,1064.4219,1064.9338,False
X1,13,B,12,1071.1517,1080.4872,False
#,13,B,12,1080.4872,1081.6525,False
A,13,B,12,1081.6525,1092.3959,False
#,13,B,12,1092.3959,1093.8887,False
X2,13,B,12,1093.8887,1112.8227,False
#,13,B,12,1112.8227,1117.4672,False
S,13,B,12,1117.4672,1122.1944,False
#,13,B,12,1122.1944,1123.1727,False
X2,13,B,12,1123.1727,1134.3041,False
#,13,B,12,1134.3041,1135.4949,False
S,13,B,12,1135.4949,1156.3954,False
#,13,B,12,1156.3954,1156.759,False
X2_O,13,B,12,1156.759,1158.2241,False
#,13,B,12,1158.2241,1159.0807,False
X2,13,B,12,1159.0807,1174.2833,False
BC,13,B,13,1219.6669,1220.0881,False
#,13,B,13,1220.0881,1223.8699,False
S,13,B,13,1223.8699,1227.8689,False
#,13,B,13,1227.8689,1228.7142,False
X2,13,B,13,1228.7142,1233.7998,False
#,13,B,13,1233.7998,1234.9389,False
BI,13,B,13,1234.9389,1235.3991,True
#,13,B,13,1235.3991,1237.1156,False
O,13,B,13,1237.1156,1237.5888,True
#,13,B,13,1237.5888,1237.6401,False
O,13,B,13,1237.6401,1238.0376,True
#,13,B,13,1238.0376,1238.3668,False
O,13,B,13,1238.3668,1238.9442,True
#,13,B,13,1238.9442,1240.9038,False
O,13,B,13,1240.9038,1242.4988,True
#,13,B,13,1242.4988,1243.4898,False
S,13,B,13,1243.4898,1244.0001,False
X1,13,B,14,1252.405,1268.2996,False
#,13,B,14,1268.2996,1270.4012,False
PI,13,B,14,1270.4012,1271.3544,False
#,13,B,14,1271.3544,1272.2831,False
S,13,B,14,1272.2831,1280.9043,False
#,13,B,14,1280.9043,1282.5572,False
X2,13,B,14,1282.5572,1291.2647,False
#,13,B,14,1291.2647,1291.9926,False
X2,13,B,14,1291.9926,1304.373,False
#,13,B,14,1304.373,1306.7279,False
S,13,B,14,1306.7279,1307.8659,False
#,13,B,14,1307.8659,1308.2128,False
S,13,B,14,1308.2128,1322.5514,False
#,13,B,14,1322.5514,1323.2527,False
X2,13,B,14,1323.2527,1327.4187,False
#,13,B,14,1327.4187,1329.6668,False
X2,13,B,14,1329.6668,1345.826,False
#,13,B,14,1345.826,1346.6697,False
S,13,B,14,1346.6697,1355.3764,False
#,13,B,14,1355.3764,1356.5022,False
S,13,B,14,1356.5022,1356.9997,False
#,13,B,14,1356.9997,1358.1985,False
S,13,B,14,1358.1985,1358.5556,False
#,13,B,14,1358.5556,1366.5154,False
S,13,B,14,1366.5154,1368.0293,False
#,13,B,14,1368.0293,1374.6785,False
PI,13,B,14,1374.6785,1383.7381,False
#,13,B,14,1383.7381,1384.6483,False
S,13,B,14,1384.6483,1388.9802,False
#,13,B,14,1388.9802,1390.7243,False
S,13,B,14,1390.7243,1391.3813,False
#,13,B,14,1391.3813,1401.0656,False
S,13,B,14,1401.0656,1403.9354,False
#,13,B,14,1403.9354,1405.497,False
S,13,B,14,1405.497,1410.6386,False
#,13,B,14,1410.6386,1411.4255,False
X2,13,B,14,1411.4255,1417.381,False
#,13,B,14,1417.381,1418.4443,False
X2,13,B,14,1418.4443,1423.595,False
#,13,B,14,1423.595,1425.3365,False
X2,13,B,14,1425.3365,1431.1369,False
X1,14,A,1,1.6581,5.4481,False
#,14,A,1,5.4481,6.4648,False
X2,14,A,1,6.4648,11.3154,False
#,14,A,1,11.3154,11.8481,False
X3,14,A,1,11.8481,12.7526,False
#,14,A,1,12.7526,13.0181,False
X2,14,A,1,13.0181,31.948,False
#,14,A,1,31.948,32.7781,False
X3,14,A,1,32.7781,33.1,False
#,14,A,1,33.1,33.2346,False
A,14,A,1,33.2346,38.9836,False
#,14,A,1,38.9836,40.0081,False
X2,14,A,1,40.0081,47.6781,False
#,14,A,1,47.6781,50.6995,False
A,14,A,1,50.6995,51.2803,False
#,14,A,1,51.2803,51.8431,False
I,14,A,1,51.8431,63.8465,True
#,14,A,1,63.8465,64.1614,False
X3,14,A,1,64.1614,67.034,False
#,14,A,1,67.034,67.5665,False
S,14,A,1,67.5665,72.1355,False
#,14,A,1,72.1355,73.8329,False
S,14,A,1,73.8329,74.1341,False
#,14,A,1,74.1341,74.951,False
S,14,A,1,74.951,78.3464,False
#,14,A,1,78.3464,78.7047,False
X3,14,A,1,78.7047,89.3483,False
X1,14,A,2,97.6331,98.0732,False
#,14,A,2,98.0732,101.7595,False
BC,14,A,2,101.7595,102.0331,False
#,14,A,2,102.0331,106.3908,False
BC,14,A,2,106.3908,106.7267,False
#,14,A,2,106.7267,119.002,False
S,14,A,2,119.002,124.8707,False
#,14,A,2,124.8707,126.5116,False
A,14,A,2,126.5116,126.7711,False
#,14,A,2,126.7711,138.1031,False
S,14,A,2,138.1031,145.0763,False
#,14,A,2,145.0763,145.1728,False
X3,14,A,2,145.1728,145.6401,False
#,14,A,2,145.6401,146.8531,False
O,14,A,2,146.8531,150.1763,True
#,14,A,2,150.1763,150.4376,False
X3,14,A,2,150.4376,150.6936,False
#,14,A,2,150.6936,157.0384,False
BC,14,A,2,157.0384,157.2892,False
#,14,A,2,157.2892,161.9812,False
BC,14,A,2,161.9812,162.458,False
#,14,A,2,162.458,167.9896,False
S,14,A,2,167.9896,168.7119,False
X1,14,A,3,185.2811,188.3983,False
#,14,A,3,188.3983,189.228,False
X3,14,A,3,189.228,196.2852,False
#,14,A,3,196.2852,196.4511,False
X3,14,A,3,196.4511,217.2119,False
#,14,A,3,217.2119,218.3962,False
S,14,A,3,218.3962,235.2095,False
#,14,A,3,235.2095,235.4589,False
X3,14,A,3,235.4589,240.345,False
#,14,A,3,240.345,242.4144,False
X2,14,A,3,242.4144,248.5743,False
#,14,A,3,248.5743,249.6442,False
X2,14,A,3,249.6442,255.6864,False
#,14,A,3,255.6864,256.4614,False
X2,14,A,3,256.4614,271.8328,False
#,14,A,3,271.8328,274.5288,False
BC,14,A,3,274.5288,274.7205,False
#,14,A,3,274.7205,276.7374,False
PI,14,A,3,276.7374,277.9294,False
#,14,A,3,277.9294,278.1199,False
X3,14,A,3,278.1199,284.2243,False
#,14,A,3,284.2243,284.9404,False
X2_O,14,A,3,284.9404,288.3423,False
#,14,A,3,288.3423,288.9851,False
X3,14,A,3,288.9851,289.3125,False
#,14,A,3,289.3125,290.7997,False
S,14,A,3,290.7997,298.9617,False
#,14,A,3,298.9617,306.7708,False
S,14,A,3,306.7708,315.2606,False
#,14,A,3,315.2606,315.9277,False
X2_O,14,A,3,315.9277,317.2135,False
#,14,A,3,317.2135,318.8926,False
S,14,A,3,318.8926,346.7831,False
#,14,A,3,346.7831,348.311,False
X2,14,A,3,348.311,353.9085,False
#,14,A,3,353.9085,357.8619,False
S,14,A,3,357.8619,365.0481,False
#,14,A,3,365.0481,365.7119,False
X2,14,A,3,365.7119,377.1549,False
#,14,A,3,377.1549,378.9117,False
I,14,A,3,378.9117,380.3967,True
#,14,A,3,380.3967,380.593,False
S,14,A,3,380.593,380.9068,False
#,14,A,3,380.9068,389.8488,False
S,14,A,3,389.8488,406.2055,False
#,14,A,3,406.2055,408.8118,False
S,14,A,3,408.8118,411.1716,False
#,14,A,3,411.1716,413.6362,False
PI,14,A,3,413.6362,414.5797,False
#,14,A,3,414.5797,417.0579,False
S,14,A,3,417.0579,422.2626,False
#,14,A,3,422.2626,423.3326,False
X2,14,A,3,423.3326,429.629,False
#,14,A,3,429.629,430.5609,False
X2,14,A,3,430.5609,459.1937,False
#,14,A,3,459.1937,460.0657,False
X2,14,A,3,460.0657,484.7959,False
#,14,A,3,484.7959,486.2525,False
S,14,A,3,486.2525,486.6383,False
BC,14,A,4,494.6281,494.8297,False
#,14,A,4,494.8297,499.7907,False
BC,14,A,4,499.7907,500.1449,False
#,14,A,4,500.1449,504.7799,False
A,14,A,4,504.7799,506.7821,False
#,14,A,4,506.7821,510.9657,False
O,14,A,4,510.9657,511.2199,True
#,14,A,4,511.2199,512.0479,False
O,14,A,4,512.0479,512.4345,True
#,14,A,4,512.4345,513.5328,False
S,14,A,4,513.5328,513.7853,False
#,14,A,4,513.7853,522.0175,False
BC,14,A,4,522.0175,522.2735,False
#,14,A,4,522.2735,536.6071,False
S,14,A,4,536.6071,537.8414,False
#,14,A,4,537.8414,538.9244,False
X3,14,A,4,538.9244,539.5362,False
#,14,A,4,539.5362,540.9444,False
PI,14,A,4,540.9444,543.5844,False
#,14,A,4,543.5844,549.4921,False
S,14,A,4,549.4921,553.6927,False
#,14,A,4,553.6927,555.6268,False
I,14,A,4,555.6268,557.6374,True
#,14,A,4,557.6374,557.7969,False
X3,14,A,4,557.7969,558.2468,False
#,14,A,4,558.2468,559.864,False
S,14,A,4,559.864,561.5216,False
#,14,A,4,561.5216,562.9267,False
S,14,A,4,562.9267,584.5467,False
#,14,A,4,584.5467,585.7401,False
X2,14,A,4,585.7401,588.0519,False
#,14,A,4,588.0519,588.5064,False
S,14,A,4,588.5064,591.4721,False
#,14,A,4,591.4721,599.4176,False
S,14,A,4,599.4176,601.3042,False
#,14,A,4,601.3042,602.3198,False
S,14,A,4,602.3198,603.0073,False
#,14,A,4,603.0073,603.4285,False
S,14,A,4,603.4285,604.0589,False
#,14,A,4,604.0589,607.6369,False
S,14,A,4,607.6369,608.0366,False
#,14,A,4,608.0366,613.5187,False
A,14,A,4,613.5187,613.7967,False
#,14,A,4,613.7967,620.3058,False
BC,14,A,4,620.3058,620.7038,False
#,14,A,4,620.7038,622.6508,False
S,14,A,4,622.6508,629.6715,False
#,14,A,4,629.6715,638.1444,False
S,14,A,4,638.1444,641.4965,False
#,14,A,4,641.4965,642.7844,False
S,14,A,4,642.7844,650.0808,False
#,14,A,4,650.0808,652.2996,False
PI,14,A,4,652.2996,653.7031,False
#,14,A,4,653.7031,655.2819,False
S,14,A,4,655.2819,669.0549,False
#,14,A,4,669.0549,669.7549,False
X3,14,A,4,669.7549,674.828,False
#,14,A,4,674.828,676.9032,False
S,14,A,4,676.9032,688.1857,False
#,14,A,4,688.1857,693.3688,False
S,14,A,4,693.3688,694.3291,False
#,14,A,4,694.3291,694.7021,False
X3,14,A,4,694.7021,695.0072,False
#,14,A,4,695.0072,702.4944,False
S,14,A,4,702.4944,707.9576,False
X1,14,A,5,730.4598,731.5337,False
#,14,A,5,731.5337,733.0354,False
X2_O,14,A,5,733.0354,740.9267,False
#,14,A,5,740.9267,742.6174,False
S,14,A,5,742.6174,758.4774,False
#,14,A,5,758.4774,759.287,False
X2,14,A,5,759.287,778.2344,False
#,14,A,5,778.2344,780.7178,False
S,14,A,5,780.7178,784.0356,False
#,14,A,5,784.0356,785.2323,False
A,14,A,5,785.2323,794.1679,False
#,14,A,5,794.1679,796.3908,False
X2,14,A,5,796.3908,826.0513,False
#,14,A,5,826.0513,827.4926,False
X2,14,A,5,827.4926,829.3675,False
#,14,A,5,829.3675,830.0969,False
X2,14,A,5,830.0969,839.3352,False
#,14,A,5,839.3352,840.4397,False
X2,14,A,5,840.4397,845.5686,False
#,14,A,5,845.5686,845.947,False
O,14,A,5,845.947,846.1135,True
#,14,A,5,846.1135,849.8176,False
PI,14,A,5,849.8176,850.0596,False
#,14,A,5,850.0596,850.7726,False
O,14,A,5,850.7726,851.8216,True
#,14,A,5,851.8216,852.2904,False
S,14,A,5,852.2904,859.1164,False
#,14,A,5,859.1164,860.4341,False
X2,14,A,5,860.4341,865.726,False
#,14,A,5,865.726,869.9554,False
O,14,A,5,869.9554,871.6802,True
#,14,A,5,871.6802,871.7984,False
BI,14,A,5,871.7984,872.0334,True
#,14,A,5,872.0334,872.8419,False
S,14,A,5,872.8419,878.2544,False
#,14,A,5,878.2544,878.9576,False
X2,14,A,5,878.9576,879.6016,False
#,14,A,5,879.6016,879.8476,False
X3,14,A,5,879.8476,889.2446,False
#,14,A,5,889.2446,890.3844,False
S,14,A,5,890.3844,901.9702,False
#,14,A,5,901.9702,902.2544,False
X3,14,A,5,902.2544,909.53,False
BC,14,A,6,922.842,923.0466,False
#,14,A,6,923.0466,929.0732,False
BC,14,A,6,929.0732,929.4297,False
#,14,A,6,929.4297,946.3211,False
BC,14,A,6,946.3211,946.784,False
#,14,A,6,946.784,964.9623,False
PI,14,A,6,964.9623,965.383,False
#,14,A,6,965.383,967.3807,False
S,14,A,6,967.3807,977.7062,False
#,14,A,6,977.7062,980.15,False
O,14,A,6,980.15,982.215,True
#,14,A,6,982.215,983.2491,False
S,14,A,6,983.2491,984.9386,False
#,14,A,6,984.9386,989.1116,False
S,14,A,6,989.1116,994.9865,False
#,14,A,6,994.9865,996.2547,False
A,14,A,6,996.2547,1001.9764,False
#,14,A,6,1001.9764,1003.8953,False
S,14,A,6,1003.8953,1008.789,False
#,14,A,6,1008.789,1010.1423,False
X3,14,A,6,1010.1423,1015.4439,False
#,14,A,6,1015.4439,1020.0118,False
S,14,A,6,1020.0118,1020.5163,False
X1,14,A,7,1031.3465,1032.755,False
